Time Stamp,ID,Extended,Remote Frame,DLC,D1,D2,D3,D4,D5,D6,D7,D8
18150,193,0,0,8,16,0,0,0,16,0,0,0
18150,197,0,0,8,16,0,0,0,16,3,187,62
18161,197,0,0,8,32,0,0,0,32,3,187,62
18162,485,0,0,8,92,255,221,48,0,0,2,164
18163,298,0,0,8,16,226,112,92,0,0,16,149
18173,608,0,0,8,200,0,0,0,0,0,0,0
18174,609,0,0,6,128,0,0,0,0,0,0,0
18174,462,0,0,4,8,0,7,255,0,0,0,0
18175,510,0,0,8,6,110,139,2,0,0,193,88
18186,866,0,0,4,0,0,0,0,0,0,0,0
18186,241,0,0,6,0,7,0,65,241,255,0,0
18187,460,0,0,5,0,0,0,0,0,0,0,0
18187,170,0,0,8,41,211,49,105,4,78,149,0
18198,190,0,0,6,4,2,0,4,227,253,0,0
18199,193,0,0,8,32,0,0,0,32,0,0,0
18199,197,0,0,8,32,0,0,0,32,3,187,62
18200,241,0,0,6,28,7,0,65,241,254,0,0
18211,209,0,0,7,64,0,127,255,0,255,0,0
18211,209,0,0,7,128,0,191,254,0,254,0,0
18212,840,0,0,5,0,0,0,0,27,0,0,0
18212,170,0,0,8,41,211,49,105,0,78,151,0
18223,190,0,0,6,12,1,0,4,227,252,0,0
18224,510,0,0,8,6,110,143,1,0,0,1,67
18224,866,0,0,4,0,0,0,0,0,0,0,0
18235,170,0,0,8,41,211,49,105,2,78,150,0
18236,190,0,0,6,0,1,0,4,227,255,0,0
18237,241,0,0,6,28,7,0,65,241,254,0,0
18237,1005,0,0,6,0,0,0,0,0,255,0,0
18248,170,0,0,8,41,211,49,105,4,78,149,0
18249,979,0,0,8,0,0,32,0,127,253,92,197
18249,460,0,0,5,0,0,0,0,0,0,0,0
18250,193,0,0,8,48,0,0,0,48,0,0,0
18261,197,0,0,8,48,0,0,0,48,3,187,62
18262,197,0,0,8,0,0,0,0,0,3,187,62
18262,489,0,0,8,0,0,0,14,175,249,0,0
18263,298,0,0,8,16,226,112,92,0,0,16,165
18273,608,0,0,8,200,0,0,0,0,0,0,0
18274,501,0,0,8,15,15,0,1,0,0,3,0
18275,462,0,0,4,16,0,7,254,0,0,0,0
18275,510,0,0,8,6,110,143,1,0,0,65,75
18286,866,0,0,4,0,0,0,0,0,0,0,0
18286,241,0,0,6,40,7,0,65,241,253,0,0
18287,460,0,0,5,0,0,0,0,0,0,0,0
18287,170,0,0,8,41,211,49,105,4,78,149,0
18298,190,0,0,6,4,1,0,4,227,254,0,0
18299,193,0,0,8,0,0,0,0,0,0,0,0
18300,197,0,0,8,0,0,0,0,0,3,187,62
18300,241,0,0,6,52,7,0,65,241,252,0,0
18311,209,0,0,7,192,0,255,253,0,253,0,0
18312,209,0,0,7,0,0,0,0,0,0,0,0
18312,840,0,0,5,0,0,0,0,27,0,0,0
18313,170,0,0,8,41,211,49,105,0,78,151,0
18323,454,0,0,8,41,134,50,48,0,67,55,63
18324,510,0,0,8,6,110,143,2,0,0,129,84
18325,866,0,0,4,0,0,0,0,0,0,0,0
18335,170,0,0,8,41,211,49,105,2,78,150,0
18336,190,0,0,6,0,1,0,4,227,255,0,0
18337,241,0,0,6,52,7,0,65,241,252,0,0
18338,170,0,0,8,41,211,49,105,4,78,149,0
18349,190,0,0,6,4,1,0,4,227,254,0,0
18349,977,0,0,8,0,74,128,0,0,0,0,255
18350,979,0,0,8,0,0,32,0,0,0,92,0
18350,1017,0,0,8,0,0,0,0,79,0,232,66
18361,193,0,0,8,16,0,0,0,16,0,0,0
18362,485,0,0,8,92,255,222,48,0,0,2,165
18363,298,0,0,8,16,226,112,92,0,0,16,181
18363,608,0,0,8,200,0,0,0,0,0,0,0
18374,609,0,0,6,128,0,0,0,0,0,0,0
18375,1233,0,0,8,0,0,0,3,19,70,0,0
18375,462,0,0,4,24,0,7,253,0,0,0,0
18376,510,0,0,8,6,110,143,1,0,0,193,91
18387,170,0,0,8,41,211,49,105,2,78,150,0
18387,241,0,0,6,0,7,0,65,241,255,0,0
18388,460,0,0,5,0,0,0,0,0,0,0,0
18398,170,0,0,8,41,211,49,105,4,78,149,0
18399,190,0,0,6,4,1,0,4,227,254,0,0
18400,193,0,0,8,32,0,0,0,32,0,0,0
18400,197,0,0,8,32,0,0,0,32,3,187,62
18411,481,0,0,7,0,0,0,0,3,28,192,0
18412,209,0,0,7,128,0,191,254,0,254,0,0
18412,170,0,0,8,41,211,49,105,0,78,151,0
18413,190,0,0,6,12,1,0,4,227,252,0,0
18424,454,0,0,8,41,134,50,48,0,67,55,63
18424,510,0,0,8,6,110,143,1,0,0,1,67
18425,866,0,0,4,0,0,0,0,0,0,0,0
18435,170,0,0,8,41,211,49,105,2,78,150,0
18436,190,0,0,6,0,1,0,4,227,255,0,0
18437,241,0,0,6,28,6,0,65,243,254,0,0
18437,170,0,0,8,41,211,49,105,4,78,149,0
18448,190,0,0,6,4,1,0,4,227,254,0,0
18449,501,0,0,8,15,15,0,1,0,0,3,0
18450,1001,0,0,8,0,0,0,0,0,0,0,0
18450,193,0,0,8,48,0,0,0,48,0,0,0
18461,197,0,0,8,48,0,0,0,48,3,187,62
18462,209,0,0,7,192,0,255,253,0,253,0,0
18462,489,0,0,8,0,0,0,14,175,248,0,0
18463,298,0,0,8,16,226,112,92,0,0,16,133
18474,608,0,0,8,200,0,0,0,0,0,0,0
18474,499,0,0,3,0,32,0,0,0,0,0,0
18475,462,0,0,4,0,0,0,0,0,0,0,0
18475,510,0,0,8,6,110,143,1,0,0,65,75
18486,866,0,0,4,0,0,0,0,0,0,0,0
18486,241,0,0,6,40,6,0,65,243,253,0,0
18487,460,0,0,5,0,0,0,0,0,0,0,0
18487,1005,0,0,6,0,0,0,0,0,255,0,0
18498,170,0,0,8,41,211,49,105,4,78,149,0
18499,193,0,0,8,0,0,0,0,0,0,0,0
18499,197,0,0,8,0,0,0,0,0,3,187,62
18500,241,0,0,6,52,7,0,65,241,252,0,0
18511,209,0,0,7,192,0,255,253,0,253,0,0
18511,209,0,0,7,0,0,0,0,0,0,0,0
18512,840,0,0,5,0,0,0,0,27,0,0,0
18512,170,0,0,8,41,211,49,105,0,78,151,0
18523,190,0,0,6,12,1,0,4,227,252,0,0
18524,510,0,0,8,6,110,143,1,0,0,129,83
18524,866,0,0,4,0,0,0,0,0,0,0,0
18535,170,0,0,8,41,211,49,105,2,78,150,0
18536,190,0,0,6,0,1,0,4,227,255,0,0
18537,241,0,0,6,52,6,0,65,243,252,0,0
18537,170,0,0,8,41,211,49,105,4,78,149,0
18548,190,0,0,6,4,1,0,4,227,254,0,0
18549,431,0,0,8,32,0,0,16,0,0,0,255
18549,460,0,0,5,0,0,0,0,0,0,0,0
18550,193,0,0,8,16,0,0,0,16,0,0,0
18561,197,0,0,8,16,0,0,0,16,3,187,62
18561,197,0,0,8,32,0,0,0,32,3,187,62
18562,485,0,0,8,92,255,222,48,0,0,2,165
18563,298,0,0,8,16,226,112,92,0,0,16,149
18573,608,0,0,8,200,0,0,0,0,0,0,0
18574,309,0,0,8,0,0,8,86,98,13,26,58
18575,462,0,0,4,8,0,7,255,0,0,0,0
18575,510,0,0,8,6,110,143,1,0,0,193,91
18586,866,0,0,4,0,0,0,0,0,0,0,0
18586,241,0,0,6,0,7,0,65,241,255,0,0
18587,460,0,0,5,0,0,0,0,0,0,0,0
18587,170,0,0,8,41,211,49,105,4,78,149,0
18598,190,0,0,6,4,1,0,4,227,254,0,0
18599,193,0,0,8,32,0,0,0,32,0,0,0
18600,197,0,0,8,32,0,0,0,32,3,187,62
18611,810,0,0,8,6,141,204,189,107,2,0,142
18611,209,0,0,7,64,0,127,255,0,255,0,0
18612,455,0,0,7,9,110,54,146,0,0,63,0
18612,481,0,0,7,0,0,0,0,2,24,208,0
18623,170,0,0,8,41,211,49,105,0,78,151,0
18624,844,0,0,8,226,148,31,250,3,243,0,0
18624,510,0,0,8,6,110,143,1,0,0,1,67
18625,866,0,0,4,0,0,0,0,0,0,0,0
18636,170,0,0,8,41,211,49,105,2,78,150,0
18636,241,0,0,6,28,6,0,65,243,254,0,0
18637,170,0,0,8,41,211,49,105,4,78,149,0
18648,190,0,0,6,4,1,0,4,227,254,0,0
18649,193,0,0,8,32,0,0,0,32,0,0,0
18649,501,0,0,8,15,15,0,1,0,0,3,0
18650,193,0,0,8,48,0,0,0,48,0,0,0
18661,197,0,0,8,48,0,0,0,48,3,187,62
18661,197,0,0,8,0,0,0,0,0,3,187,62
18662,485,0,0,8,92,255,222,112,0,0,2,229
18662,298,0,0,8,16,226,112,92,0,0,16,165
18673,608,0,0,8,200,0,0,0,0,0,0,0
18674,485,0,0,8,92,255,222,16,0,0,2,133
18674,462,0,0,4,16,0,7,254,0,0,0,0
18675,510,0,0,8,6,110,143,1,0,0,65,75
18686,866,0,0,4,0,0,0,0,0,0,0,0
18686,241,0,0,6,40,7,0,65,241,253,0,0
18687,460,0,0,5,0,0,0,0,0,0,0,0
18687,170,0,0,8,41,211,49,105,4,78,149,0
18698,190,0,0,6,4,1,0,4,227,254,0,0
18699,193,0,0,8,0,0,0,0,0,0,0,0
18699,197,0,0,8,0,0,0,0,0,3,187,62
18700,241,0,0,6,52,7,0,65,241,252,0,0
18711,209,0,0,7,192,0,255,253,0,253,0,0
18711,197,0,0,8,16,0,0,0,16,3,187,62
18712,485,0,0,8,92,255,221,16,0,0,2,132
18723,170,0,0,8,41,211,49,105,0,78,151,0
18723,454,0,0,8,41,134,50,48,0,67,55,63
18724,510,0,0,8,6,110,139,1,0,0,129,79
18725,866,0,0,4,0,0,0,0,0,0,0,0
18735,170,0,0,8,41,211,49,105,2,78,150,0
18736,1105,0,0,6,0,0,0,0,255,0,0,0
18737,241,0,0,6,52,7,0,65,241,252,0,0
18737,1005,0,0,6,0,0,0,0,0,255,0,0
18748,170,0,0,8,41,211,49,105,4,78,149,0
18749,979,0,0,8,0,0,32,0,0,0,92,0
18750,1001,0,0,8,0,0,0,0,0,0,0,0
18750,193,0,0,8,16,0,0,0,16,0,0,0
18761,197,0,0,8,16,0,0,0,16,3,187,62
18762,209,0,0,7,64,0,127,255,0,255,0,0
18762,489,0,0,8,0,0,0,14,175,248,0,0
18763,481,0,0,7,0,0,0,0,3,28,192,0
18774,608,0,0,8,200,0,0,0,0,0,0,0
18774,844,0,0,8,250,149,31,248,3,243,0,0
18775,462,0,0,4,24,0,7,253,0,0,0,0
18785,510,0,0,8,6,110,139,1,0,0,193,87
18786,866,0,0,4,0,0,0,0,0,0,0,0
18786,241,0,0,6,0,7,0,65,241,255,0,0
18787,460,0,0,5,0,0,0,0,0,0,0,0
18798,170,0,0,8,41,211,49,103,4,78,151,0
18798,241,0,0,6,28,6,0,65,243,254,0,0
18799,193,0,0,8,32,0,0,0,32,0,0,0
18800,499,0,0,3,192,224,0,0,0,0,0,0
18810,197,0,0,8,32,0,0,0,32,3,187,62
18811,193,0,0,8,48,0,0,0,48,0,0,0
18812,455,0,0,7,9,110,182,144,0,0,63,0
18812,170,0,0,8,41,211,49,103,0,78,153,0
18823,454,0,0,8,41,134,50,48,0,67,55,63
18824,844,0,0,8,226,147,31,250,3,242,0,0
18824,510,0,0,8,6,110,143,1,0,0,1,67
18835,866,0,0,4,0,0,0,0,0,0,0,0
18836,170,0,0,8,41,211,49,103,2,78,152,0
18836,499,0,0,3,0,32,0,0,0,0,0,0
18837,241,0,0,6,28,6,0,65,243,254,0,0
18848,170,0,0,8,41,211,49,103,4,78,151,0
18849,431,0,0,8,32,0,0,16,0,0,0,255
18849,460,0,0,5,0,0,0,0,0,0,0,0
18850,1225,0,0,7,64,89,0,0,16,0,0,0
18861,1919,0,0,7,0,24,0,0,0,0,0,0
18861,197,0,0,8,0,0,0,0,0,3,187,62
18862,489,0,0,8,0,0,0,14,175,249,0,0
18863,298,0,0,8,16,226,112,92,0,0,16,133
18874,608,0,0,8,200,0,0,0,0,0,0,0
18875,501,0,0,8,15,15,0,1,0,0,3,0
18875,1280,0,0,4,64,110,1,244,0,0,0,0
18876,1906,0,0,7,0,17,0,0,0,0,0,0
18886,510,0,0,8,6,110,139,2,0,0,65,72
18887,241,0,0,6,40,7,0,65,241,253,0,0
18888,460,0,0,5,0,0,0,0,0,0,0,0
18888,170,0,0,8,41,211,49,103,4,78,151,0
18899,190,0,0,6,4,1,0,4,227,254,0,0
18900,193,0,0,8,0,0,0,0,0,0,0,0
18900,197,0,0,8,0,0,0,0,0,3,187,62
18901,241,0,0,6,52,7,0,65,241,252,0,0
18912,209,0,0,7,192,0,255,253,0,253,0,0
18912,840,0,0,5,0,0,0,0,27,0,0,0
18913,481,0,0,7,0,0,0,0,0,16,240,0
18914,170,0,0,8,41,211,49,103,0,78,153,0
18924,190,0,0,6,12,1,0,4,227,252,0,0
18925,328,0,0,1,0,0,0,0,0,0,0,0
18925,1912,0,0,7,0,49,0,0,0,0,0,0
18926,510,0,0,8,6,110,143,1,0,0,129,83
18937,170,0,0,8,41,211,49,103,2,78,152,0
18937,241,0,0,6,52,6,0,65,243,252,0,0
18938,170,0,0,8,41,211,49,103,4,78,151,0
18949,190,0,0,6,4,1,0,4,227,254,0,0
18950,193,0,0,8,0,0,0,0,0,0,0,0
18950,193,0,0,8,16,0,0,0,16,0,0,0
18951,197,0,0,8,16,0,0,0,16,3,187,62
18962,352,0,0,5,192,12,142,244,3,0,0,0
18962,840,0,0,5,0,0,0,0,27,0,0,0
18962,298,0,0,8,16,226,112,92,0,0,16,149
18963,608,0,0,8,200,0,0,0,0,0,0,0
18974,609,0,0,6,128,0,0,0,0,0,0,0
18974,462,0,0,4,8,0,7,255,0,0,0,0
18975,510,0,0,8,6,110,143,1,0,0,193,91
18976,866,0,0,4,0,0,0,0,0,0,0,0
18986,170,0,0,8,41,211,49,103,2,78,152,0
18987,460,0,0,5,0,0,0,0,0,0,0,0
18987,241,0,0,6,0,6,0,65,243,255,0,0
18988,1005,0,0,6,0,0,0,0,0,255,0,0
18999,170,0,0,8,41,211,49,103,4,78,151,0
18999,193,0,0,8,32,0,0,0,32,0,0,0
19000,197,0,0,8,32,0,0,0,32,3,187,62
19000,481,0,0,7,0,0,0,0,3,28,192,0
19011,209,0,0,7,64,0,127,255,0,255,0,0
19012,485,0,0,8,92,255,222,80,0,0,2,197
19012,170,0,0,8,41,211,49,103,0,78,153,0
19023,454,0,0,8,41,134,50,48,0,67,55,63
19024,190,0,0,6,12,1,0,4,227,252,0,0
19024,510,0,0,8,6,110,143,2,0,0,1,68
19025,866,0,0,4,0,0,0,0,0,0,0,0
19036,170,0,0,8,41,211,49,103,2,78,152,0
19036,241,0,0,6,28,7,0,65,241,254,0,0
19037,170,0,0,8,41,211,49,103,4,78,151,0
19048,190,0,0,6,4,1,0,4,227,254,0,0
19048,193,0,0,8,32,0,0,0,32,0,0,0
19049,241,0,0,6,40,7,0,65,241,253,0,0
19050,193,0,0,8,48,0,0,0,48,0,0,0
19050,197,0,0,8,48,0,0,0,48,3,187,62
19061,197,0,0,8,0,0,0,0,0,3,187,62
19062,298,0,0,8,16,226,112,92,0,0,16,165
19062,481,0,0,7,0,0,0,0,1,20,224,0
19073,608,0,0,8,200,0,0,0,0,0,0,0
19074,609,0,0,6,128,0,0,0,0,0,0,0
19074,462,0,0,4,16,0,7,254,0,0,0,0
19075,510,0,0,8,6,110,143,1,0,0,65,75
19086,866,0,0,4,0,0,0,0,0,0,0,0
19086,460,0,0,5,0,0,0,0,0,0,0,0
19087,241,0,0,6,40,7,0,65,241,253,0,0
19087,170,0,0,8,41,211,49,103,4,78,151,0
19098,190,0,0,6,4,1,0,4,227,254,0,0
19099,241,0,0,6,52,7,0,65,241,252,0,0
19099,193,0,0,8,0,0,0,0,0,0,0,0
19100,197,0,0,8,0,0,0,0,0,3,187,62
19111,499,0,0,3,64,96,0,0,0,0,0,0
19111,241,0,0,6,0,6,0,65,243,255,0,0
19112,485,0,0,8,92,255,222,16,0,0,2,133
19112,170,0,0,8,41,211,49,103,0,78,153,0
19123,190,0,0,6,12,1,0,4,227,252,0,0
19124,510,0,0,8,6,110,139,2,0,0,129,80
19124,866,0,0,4,0,0,0,0,0,0,0,0
19125,170,0,0,8,41,211,49,103,2,78,152,0
19136,190,0,0,6,0,1,0,4,227,255,0,0
19136,241,0,0,6,52,6,0,65,243,252,0,0
19137,170,0,0,8,41,211,49,103,4,78,151,0
19148,190,0,0,6,4,1,0,4,227,254,0,0
19149,193,0,0,8,0,0,0,0,0,0,0,0
19149,985,0,0,5,2,0,0,0,0,0,0,0
19150,193,0,0,8,16,0,0,0,16,0,0,0
19161,197,0,0,8,16,0,0,0,16,3,187,62
19161,197,0,0,8,32,0,0,0,32,3,187,62
19162,485,0,0,8,92,255,222,48,0,0,2,165
19162,298,0,0,8,16,226,112,92,0,0,16,181
19173,608,0,0,8,200,0,0,0,0,0,0,0
19174,431,0,0,8,32,0,0,16,0,0,0,255
19174,462,0,0,4,24,0,7,253,0,0,0,0
19175,510,0,0,8,6,110,143,1,0,0,193,91
19186,866,0,0,4,0,0,0,0,0,0,0,0
19186,460,0,0,5,0,0,0,0,0,0,0,0
19187,241,0,0,6,0,7,0,65,241,255,0,0
19187,170,0,0,8,41,211,49,103,4,78,151,0
19198,190,0,0,6,4,1,0,4,227,254,0,0
19199,193,0,0,8,32,0,0,0,32,0,0,0
19199,197,0,0,8,32,0,0,0,32,3,187,62
19200,241,0,0,6,28,7,0,65,241,254,0,0
19211,209,0,0,7,64,0,127,255,0,255,0,0
19211,197,0,0,8,48,0,0,0,48,3,187,62
19212,455,0,0,7,9,110,182,144,0,0,63,0
19223,170,0,0,8,41,211,49,103,0,78,153,0
19223,454,0,0,8,41,134,50,48,0,67,55,63
19224,510,0,0,8,6,110,143,1,0,0,1,67
19225,866,0,0,4,0,0,0,0,0,0,0,0
19235,170,0,0,8,41,211,49,103,2,78,152,0
19236,462,0,0,4,16,0,7,254,0,0,0,0
19237,241,0,0,6,28,7,0,65,241,254,0,0
19237,1005,0,0,6,0,0,0,0,0,255,0,0
19248,170,0,0,8,41,211,49,103,4,78,151,0
19249,977,0,0,8,0,74,128,0,0,0,0,255
19250,985,0,0,5,2,0,0,0,0,0,0,0
19250,193,0,0,8,48,0,0,0,48,0,0,0
19261,352,0,0,5,192,12,142,244,3,0,0,0
19262,209,0,0,7,192,0,255,253,0,253,0,0
19262,840,0,0,5,0,0,0,0,27,0,0,0
19263,608,0,0,8,200,0,0,0,0,0,0,0
19274,609,0,0,6,128,0,0,0,0,0,0,0
19274,844,0,0,8,234,149,31,250,3,243,0,0
19275,462,0,0,4,0,0,0,0,0,0,0,0
19275,510,0,0,8,6,110,143,1,0,0,65,75
19286,866,0,0,4,0,0,0,0,0,0,0,0
19286,460,0,0,5,0,0,0,0,0,0,0,0
19287,241,0,0,6,40,6,0,65,243,253,0,0
19298,170,0,0,8,41,211,49,103,4,78,151,0
19298,190,0,0,6,4,1,0,4,227,254,0,0
19299,193,0,0,8,0,0,0,0,0,0,0,0
19300,197,0,0,8,0,0,0,0,0,3,187,62
19310,241,0,0,6,52,7,0,65,241,252,0,0
19311,193,0,0,8,16,0,0,0,16,0,0,0
19312,209,0,0,7,0,0,0,0,0,0,0,0
19312,840,0,0,5,0,0,0,0,27,0,0,0
19323,170,0,0,8,41,211,49,103,0,78,153,0
19323,501,0,0,8,15,15,0,1,0,0,3,0
19324,510,0,0,8,6,110,143,1,0,0,129,83
19325,866,0,0,4,0,0,0,0,0,0,0,0
19335,170,0,0,8,41,211,49,103,2,78,152,0
19336,1009,0,0,8,0,255,79,8,19,255,10,155
19337,241,0,0,6,52,7,0,65,241,252,0,0
19338,170,0,0,8,41,211,49,103,4,78,151,0
19349,190,0,0,6,4,1,0,4,227,254,0,0
19349,501,0,0,8,15,15,0,1,0,0,3,0
19350,1225,0,0,7,64,89,0,0,16,0,0,0
19350,1017,0,0,8,0,0,0,0,79,0,232,66
19361,193,0,0,8,16,0,0,0,16,0,0,0
19362,485,0,0,8,92,255,222,48,0,0,2,165
19363,298,0,0,8,16,226,112,92,0,0,16,149
19363,608,0,0,8,200,0,0,0,0,0,0,0
19374,609,0,0,6,128,0,0,0,0,0,0,0
19375,1223,0,0,2,16,151,0,0,0,0,0,0
19375,462,0,0,4,8,0,7,255,0,0,0,0
19376,510,0,0,8,6,110,143,1,0,0,193,91
19386,170,0,0,8,41,211,49,103,2,78,152,0
19387,460,0,0,5,0,0,0,0,0,0,0,0
19388,241,0,0,6,0,6,0,65,243,255,0,0
19398,170,0,0,8,41,211,49,103,4,78,151,0
19399,190,0,0,6,4,1,0,4,227,254,0,0
19400,193,0,0,8,32,0,0,0,32,0,0,0
19400,241,0,0,6,28,7,0,65,241,254,0,0
19411,197,0,0,8,32,0,0,0,32,3,187,62
19411,209,0,0,7,128,0,191,254,0,254,0,0
19412,840,0,0,5,0,0,0,0,27,0,0,0
19413,170,0,0,8,41,211,49,103,0,78,153,0
19423,454,0,0,8,41,134,50,48,0,67,55,63
19424,510,0,0,8,6,110,143,1,0,0,1,67
19425,866,0,0,4,0,0,0,0,0,0,0,0
19435,170,0,0,8,41,211,49,103,2,78,152,0
19436,190,0,0,6,0,1,0,4,227,255,0,0
19437,241,0,0,6,28,7,0,65,241,254,0,0
19437,170,0,0,8,41,211,49,103,4,78,151,0
19448,193,0,0,8,32,0,0,0,32,0,0,0
19449,431,0,0,8,32,0,0,16,0,0,0,255
19450,1105,0,0,6,0,0,0,0,255,0,0,0
19450,193,0,0,8,48,0,0,0,48,0,0,0
19461,197,0,0,8,48,0,0,0,48,3,187,62
19462,209,0,0,7,192,0,255,253,0,253,0,0
19462,489,0,0,8,0,0,0,14,175,250,0,0
19463,298,0,0,8,16,226,112,92,0,0,16,165
19473,608,0,0,8,200,0,0,0,0,0,0,0
19474,501,0,0,8,15,15,0,1,0,0,3,0
19475,462,0,0,4,16,0,7,254,0,0,0,0
19475,510,0,0,8,6,110,143,1,0,0,65,75
19486,866,0,0,4,0,0,0,0,0,0,0,0
19486,460,0,0,5,0,0,0,0,0,0,0,0
19487,241,0,0,6,40,6,0,65,243,253,0,0
19487,1005,0,0,6,0,0,0,0,0,255,0,0
19498,170,0,0,8,41,211,49,103,4,78,151,0
19499,193,0,0,8,0,0,0,0,0,0,0,0
19500,810,0,0,8,6,141,204,189,107,2,0,142
19510,197,0,0,8,0,0,0,0,0,3,187,62
19511,209,0,0,7,192,0,255,253,0,253,0,0
19512,481,0,0,7,0,0,0,0,0,16,240,0
19512,485,0,0,8,92,255,221,16,0,0,2,132
19523,170,0,0,8,41,211,49,103,0,78,153,0
19524,501,0,0,8,15,15,0,1,0,0,3,0
19524,510,0,0,8,6,110,143,1,0,0,129,83
19525,866,0,0,4,0,0,0,0,0,0,0,0
19535,170,0,0,8,41,211,49,103,2,78,152,0
19536,241,0,0,6,52,6,0,65,243,252,0,0
19537,170,0,0,8,41,211,49,103,4,78,151,0
19537,190,0,0,6,4,1,0,4,227,254,0,0
19548,193,0,0,8,0,0,0,0,0,0,0,0
19549,460,0,0,5,0,0,0,0,0,0,0,0
19550,985,0,0,5,2,0,0,0,0,0,0,0
19550,193,0,0,8,16,0,0,0,16,0,0,0
19561,352,0,0,5,192,12,142,244,3,0,0,0
19562,209,0,0,7,64,0,127,255,0,255,0,0
19562,840,0,0,5,0,0,0,0,27,0,0,0
19563,298,0,0,8,16,226,112,92,0,0,16,181
19574,608,0,0,8,200,0,0,0,0,0,0,0
19574,844,0,0,8,250,151,31,250,3,243,0,0
19575,462,0,0,4,24,0,7,253,0,0,0,0
19585,510,0,0,8,6,110,143,2,0,0,193,92
19586,866,0,0,4,0,0,0,0,0,0,0,0
19587,460,0,0,5,0,0,0,0,0,0,0,0
19587,241,0,0,6,0,7,0,65,241,255,0,0
19598,170,0,0,8,41,211,49,103,4,78,151,0
19599,1017,0,0,8,0,0,0,0,79,0,232,66
19599,193,0,0,8,32,0,0,0,32,0,0,0
19600,197,0,0,8,32,0,0,0,32,3,187,62
19611,241,0,0,6,28,7,0,65,241,254,0,0
19611,193,0,0,8,48,0,0,0,48,0,0,0
19612,455,0,0,7,9,110,182,144,0,0,63,0
19612,499,0,0,3,128,160,0,0,0,0,0,0
19623,170,0,0,8,41,211,49,103,0,78,153,0
19624,510,0,0,8,6,110,143,1,0,0,1,67
19624,866,0,0,4,0,0,0,0,0,0,0,0
19625,170,0,0,8,41,211,49,103,2,78,152,0
19636,190,0,0,6,0,1,0,4,227,255,0,0
19636,1105,0,0,6,0,0,0,0,255,0,0,0
19637,241,0,0,6,28,7,0,65,241,254,0,0
19648,170,0,0,8,41,211,49,103,4,78,151,0
19648,190,0,0,6,4,1,0,4,227,254,0,0
19649,979,0,0,8,0,0,32,0,63,255,92,71
19650,193,0,0,8,48,0,0,0,48,0,0,0
19661,197,0,0,8,48,0,0,0,48,3,187,62
19661,193,0,0,8,0,0,0,0,0,0,0,0
19662,209,0,0,7,192,0,255,253,0,253,0,0
19662,840,0,0,5,0,0,0,0,27,0,0,0
19673,481,0,0,7,0,0,0,0,1,20,224,0
19674,431,0,0,8,32,0,0,16,0,0,0,255
19674,462,0,0,4,0,0,0,0,0,0,0,0
19675,510,0,0,8,6,110,143,1,0,0,65,75
19686,866,0,0,4,0,0,0,0,0,0,0,0
19686,460,0,0,5,0,0,0,0,0,0,0,0
19686,241,0,0,6,40,6,0,65,243,253,0,0
19687,170,0,0,8,41,211,49,103,4,78,151,0
19698,190,0,0,6,4,2,0,4,227,253,0,0
19699,193,0,0,8,0,0,0,0,0,0,0,0
19699,197,0,0,8,0,0,0,0,0,3,187,62
19700,241,0,0,6,52,7,0,65,241,252,0,0
19711,209,0,0,7,192,0,255,253,0,253,0,0
19711,197,0,0,8,16,0,0,0,16,3,187,62
19712,485,0,0,8,92,255,222,16,0,0,2,133
19712,170,0,0,8,41,211,49,103,0,78,153,0
19723,454,0,0,8,41,134,50,48,0,67,55,63
19724,501,0,0,8,15,15,0,1,0,0,3,0
19724,510,0,0,8,6,110,143,1,0,0,129,83
19735,866,0,0,4,0,0,0,0,0,0,0,0
19736,170,0,0,8,41,211,49,103,2,78,152,0
19737,241,0,0,6,52,6,0,65,243,252,0,0
19737,1005,0,0,6,0,0,0,0,0,255,0,0
19748,170,0,0,8,41,211,49,103,4,78,151,0
19749,431,0,0,8,32,0,0,16,0,0,0,255
19749,985,0,0,5,2,0,0,0,0,0,0,0
19750,193,0,0,8,16,0,0,0,16,0,0,0
19761,241,0,0,6,0,6,0,65,243,255,0,0
19761,197,0,0,8,32,0,0,0,32,3,187,62
19762,485,0,0,8,92,255,221,48,0,0,2,164
19763,298,0,0,8,16,226,112,92,0,0,16,149
19773,608,0,0,8,200,0,0,0,0,0,0,0
19774,485,0,0,8,92,255,222,80,0,0,2,197
19774,462,0,0,4,8,0,7,255,0,0,0,0
19775,510,0,0,8,6,110,143,2,0,0,193,92
19786,866,0,0,4,0,0,0,0,0,0,0,0
19786,460,0,0,5,0,0,0,0,0,0,0,0
19787,241,0,0,6,0,6,0,65,243,255,0,0
19797,170,0,0,8,41,211,49,103,4,78,151,0
19798,190,0,0,6,4,1,0,4,227,254,0,0
19799,193,0,0,8,32,0,0,0,32,0,0,0
19800,810,0,0,8,6,141,204,189,107,2,0,142
19811,197,0,0,8,32,0,0,0,32,3,187,62
19811,193,0,0,8,48,0,0,0,48,0,0,0
19812,481,0,0,7,0,0,0,0,2,24,208,0
19812,485,0,0,8,92,255,221,80,0,0,2,196
19823,170,0,0,8,41,211,49,103,0,78,153,0
19824,844,0,0,8,226,147,31,248,3,244,0,0
19824,510,0,0,8,6,94,143,1,0,0,1,51
19825,866,0,0,4,0,0,0,0,0,0,0,0
19836,170,0,0,8,41,211,49,103,2,78,152,0
